id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant
10137-R-PP_5653,"Vestido Amanda","Cor: ROSA, Tamanho: PP",https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-Amanda-1.jpg,https://paolagiacomelli.com.br/produto/vestido-amanda/?attribute_pa_cor=rosa&attribute_pa_tamanho=pp,"Vestido Mid","Paola Giacomelli",489.99BRL,in stock,10137_5612,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-Amanda-2.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-Amanda-3.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-Amanda-4.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,293.99BRL,new,published,,,,,,,"cor:AZUL TURQUESA/ROSA:ROSA,tamanho:P/M/G/GG/PP:PP"
10137-AT-P_5649,"Vestido Amanda","Cor: AZUL TURQUESA, Tamanho: P",https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-Amanda-3.jpg,https://paolagiacomelli.com.br/produto/vestido-amanda/?attribute_pa_cor=azul-turquesa&attribute_pa_tamanho=p,"Vestido Mid","Paola Giacomelli",489.99BRL,in stock,10137_5612,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-Amanda-1.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-Amanda-2.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-Amanda-3.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-Amanda-4.jpg",2022-02-01T00:00+00:00/2022-03-13T23:59+00:00,293.99BRL,new,published,,,,,,,"cor:AZUL TURQUESA/ROSA:AZUL TURQUESA,tamanho:P/M/G/GG/PP:P"
10136-R-G_5646,"Vestido Clara","Cor: ROSA, Tamanho: G",https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Clara-3.jpg,https://paolagiacomelli.com.br/produto/vestido-clara/?attribute_pa_cor=rosa&attribute_pa_tamanho=g,"Vestido Mid","Paola Giacomelli",459.99BRL,in stock,10136_5613,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Clara-1.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Clara-2.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Clara-3.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Clara-4.jpg",2022-02-01T00:00+00:00/2022-03-13T23:59+00:00,275.99BRL,new,published,,,,,,,"cor:AZUL TURQUESA/ROSA:ROSA,tamanho:P/M/G/GG/PP:G"
10136-R-M_5645,"Vestido Clara","Cor: ROSA, Tamanho: M",https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Clara-1.jpg,https://paolagiacomelli.com.br/produto/vestido-clara/?attribute_pa_cor=rosa&attribute_pa_tamanho=m,"Vestido Mid","Paola Giacomelli",459.99BRL,in stock,10136_5613,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Clara-2.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Clara-3.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Clara-4.jpg",2022-02-01T00:00+00:00/2022-03-13T23:59+00:00,275.99BRL,new,published,,,,,,,"cor:AZUL TURQUESA/ROSA:ROSA,tamanho:P/M/G/GG/PP:M"
10136-R-P_5644,"Vestido Clara","Cor: ROSA, Tamanho: P",https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Clara-1.jpg,https://paolagiacomelli.com.br/produto/vestido-clara/?attribute_pa_cor=rosa&attribute_pa_tamanho=p,"Vestido Mid","Paola Giacomelli",459.99BRL,in stock,10136_5613,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Clara-2.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Clara-3.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Clara-4.jpg",2022-02-01T00:00+00:00/2022-03-13T23:59+00:00,275.99BRL,new,published,,,,,,,"cor:AZUL TURQUESA/ROSA:ROSA,tamanho:P/M/G/GG/PP:P"
10136-R-PP_5643,"Vestido Clara","Cor: ROSA, Tamanho: PP",https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Clara-1.jpg,https://paolagiacomelli.com.br/produto/vestido-clara/?attribute_pa_cor=rosa&attribute_pa_tamanho=pp,"Vestido Mid","Paola Giacomelli",459.99BRL,in stock,10136_5613,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Clara-2.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Clara-3.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Clara-4.jpg",2022-02-01T00:00+00:00/2022-03-13T23:59+00:00,275.99BRL,new,published,,,,,,,"cor:AZUL TURQUESA/ROSA:ROSA,tamanho:P/M/G/GG/PP:PP"
10136-AT-GG_5642,"Vestido Clara","Cor: AZUL TURQUESA, Tamanho: GG",https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Clara-1.jpg,https://paolagiacomelli.com.br/produto/vestido-clara/?attribute_pa_cor=azul-turquesa&attribute_pa_tamanho=gg,"Vestido Mid","Paola Giacomelli",459.99BRL,in stock,10136_5613,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Clara-2.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Clara-3.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Clara-4.jpg",2022-02-01T00:00+00:00/2022-03-13T23:59+00:00,275.99BRL,new,published,,,,,,,"cor:AZUL TURQUESA/ROSA:AZUL TURQUESA,tamanho:P/M/G/GG/PP:GG"
10136-AT-G_5641,"Vestido Clara","Cor: AZUL TURQUESA, Tamanho: G",https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Clara-1.jpg,https://paolagiacomelli.com.br/produto/vestido-clara/?attribute_pa_cor=azul-turquesa&attribute_pa_tamanho=g,"Vestido Mid","Paola Giacomelli",459.99BRL,in stock,10136_5613,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Clara-2.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Clara-3.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Clara-4.jpg",2022-02-01T00:00+00:00/2022-03-13T23:59+00:00,275.99BRL,new,published,,,,,,,"cor:AZUL TURQUESA/ROSA:AZUL TURQUESA,tamanho:P/M/G/GG/PP:G"
10136-AT-M_5640,"Vestido Clara","Cor: AZUL TURQUESA, Tamanho: M",https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Clara-1.jpg,https://paolagiacomelli.com.br/produto/vestido-clara/?attribute_pa_cor=azul-turquesa&attribute_pa_tamanho=m,"Vestido Mid","Paola Giacomelli",459.99BRL,in stock,10136_5613,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Clara-2.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Clara-3.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Clara-4.jpg",2022-02-01T00:00+00:00/2022-03-13T23:59+00:00,275.99BRL,new,published,,,,,,,"cor:AZUL TURQUESA/ROSA:AZUL TURQUESA,tamanho:P/M/G/GG/PP:M"
10136-AT-P_5639,"Vestido Clara","Cor: AZUL TURQUESA, Tamanho: P",https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Clara-1.jpg,https://paolagiacomelli.com.br/produto/vestido-clara/?attribute_pa_cor=azul-turquesa&attribute_pa_tamanho=p,"Vestido Mid","Paola Giacomelli",459.99BRL,in stock,10136_5613,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Clara-2.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Clara-3.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Clara-4.jpg",2022-02-01T00:00+00:00/2022-03-13T23:59+00:00,275.99BRL,new,published,,,,,,,"cor:AZUL TURQUESA/ROSA:AZUL TURQUESA,tamanho:P/M/G/GG/PP:P"
10133-R-GG_5636,"Vestido Mirian","Cor: ROSA, Tamanho: GG",https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-Mirian-1-1.jpg,https://paolagiacomelli.com.br/produto/vestido-mirian/?attribute_pa_cor=rosa&attribute_pa_tamanho=gg,"Vestido Longo","Paola Giacomelli",489.99BRL,in stock,10133_5614,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-Mirian-2-1.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-Mirian-3-1.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-Mirian-4-1.jpg",2022-02-01T00:00+00:00/2022-03-13T23:59+00:00,293.99BRL,new,published,,,,,,,"cor:LARANJA/ROSA:ROSA,tamanho:P/PP/M/G/GG:GG"
10133-R-G_5635,"Vestido Mirian","Cor: ROSA, Tamanho: G",https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-Mirian-1-1.jpg,https://paolagiacomelli.com.br/produto/vestido-mirian/?attribute_pa_cor=rosa&attribute_pa_tamanho=g,"Vestido Longo","Paola Giacomelli",489.99BRL,in stock,10133_5614,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-Mirian-2-1.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-Mirian-3-1.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-Mirian-4-1.jpg",2022-02-01T00:00+00:00/2022-03-13T23:59+00:00,293.99BRL,new,published,,,,,,,"cor:LARANJA/ROSA:ROSA,tamanho:P/PP/M/G/GG:G"
10133-R-M_5634,"Vestido Mirian","Cor: ROSA, Tamanho: M",https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-Mirian-1-1.jpg,https://paolagiacomelli.com.br/produto/vestido-mirian/?attribute_pa_cor=rosa&attribute_pa_tamanho=m,"Vestido Longo","Paola Giacomelli",489.99BRL,in stock,10133_5614,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-Mirian-2-1.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-Mirian-3-1.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-Mirian-4-1.jpg",2022-02-01T00:00+00:00/2022-03-13T23:59+00:00,293.99BRL,new,published,,,,,,,"cor:LARANJA/ROSA:ROSA,tamanho:P/PP/M/G/GG:M"
10133-R-P_5633,"Vestido Mirian","Cor: ROSA, Tamanho: P",https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-Mirian-2-1.jpg,https://paolagiacomelli.com.br/produto/vestido-mirian/?attribute_pa_cor=rosa&attribute_pa_tamanho=p,"Vestido Longo","Paola Giacomelli",489.99BRL,in stock,10133_5614,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-Mirian-1-1.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-Mirian-2-1.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-Mirian-3-1.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-Mirian-4-1.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,293.99BRL,new,published,,,,,,,"cor:LARANJA/ROSA:ROSA,tamanho:P/PP/M/G/GG:P"
10133-R-PP_5632,"Vestido Mirian","Cor: ROSA, Tamanho: PP",https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-Mirian-2-1.jpg,https://paolagiacomelli.com.br/produto/vestido-mirian/?attribute_pa_cor=rosa&attribute_pa_tamanho=pp,"Vestido Longo","Paola Giacomelli",489.99BRL,in stock,10133_5614,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-Mirian-1-1.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-Mirian-2-1.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-Mirian-3-1.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-Mirian-4-1.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,293.99BRL,new,published,,,,,,,"cor:LARANJA/ROSA:ROSA,tamanho:P/PP/M/G/GG:PP"
10133-L-G_5630,"Vestido Mirian","Cor: LARANJA, Tamanho: G",https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-Mirian-4-1.jpg,https://paolagiacomelli.com.br/produto/vestido-mirian/?attribute_pa_cor=laranja&attribute_pa_tamanho=g,"Vestido Longo","Paola Giacomelli",489.99BRL,in stock,10133_5614,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-Mirian-1-1.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-Mirian-2-1.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-Mirian-3-1.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-Mirian-4-1.jpg",2022-02-01T00:00+00:00/2022-03-13T23:59+00:00,293.99BRL,new,published,,,,,,,"cor:LARANJA/ROSA:LARANJA,tamanho:P/PP/M/G/GG:G"
10133-L-M_5629,"Vestido Mirian","Cor: LARANJA, Tamanho: M",https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-Mirian-4-1.jpg,https://paolagiacomelli.com.br/produto/vestido-mirian/?attribute_pa_cor=laranja&attribute_pa_tamanho=m,"Vestido Longo","Paola Giacomelli",489.99BRL,in stock,10133_5614,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-Mirian-1-1.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-Mirian-2-1.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-Mirian-3-1.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-Mirian-4-1.jpg",2022-02-01T00:00+00:00/2022-03-13T23:59+00:00,293.99BRL,new,published,,,,,,,"cor:LARANJA/ROSA:LARANJA,tamanho:P/PP/M/G/GG:M"
10133-L-PP_5627,"Vestido Mirian","Cor: LARANJA, Tamanho: PP",https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-Mirian-4-1.jpg,https://paolagiacomelli.com.br/produto/vestido-mirian/?attribute_pa_cor=laranja&attribute_pa_tamanho=pp,"Vestido Longo","Paola Giacomelli",489.99BRL,in stock,10133_5614,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-Mirian-1-1.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-Mirian-2-1.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-Mirian-3-1.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-Mirian-4-1.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,293.99BRL,new,published,,,,,,,"cor:LARANJA/ROSA:LARANJA,tamanho:P/PP/M/G/GG:PP"
10134-R-GG_5626,"Vestido Sofia","Cor: ROSA, Tamanho: GG",https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-sofia-3.jpg,https://paolagiacomelli.com.br/produto/vestido-sofia/?attribute_pa_cor=rosa&attribute_pa_tamanho=gg,"Vestido Mid","Paola Giacomelli",489.99BRL,in stock,10134_5615,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-sofia-1.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-sofia-2.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-sofia-3.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-sofia-4.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,293.99BRL,new,staging,,,,,,,"cor:LARANJA/ROSA:ROSA,tamanho:PP/P/M/G/GG:GG"
10134-R-G_5625,"Vestido Sofia","Cor: ROSA, Tamanho: G",https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-sofia-3.jpg,https://paolagiacomelli.com.br/produto/vestido-sofia/?attribute_pa_cor=rosa&attribute_pa_tamanho=g,"Vestido Mid","Paola Giacomelli",489.99BRL,in stock,10134_5615,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-sofia-1.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-sofia-2.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-sofia-3.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-sofia-4.jpg",2022-02-01T00:00+00:00/2022-03-13T23:59+00:00,293.99BRL,new,staging,,,,,,,"cor:LARANJA/ROSA:ROSA,tamanho:PP/P/M/G/GG:G"
10134-R-PP_5622,"Vestido Sofia","Cor: ROSA, Tamanho: PP",https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-sofia-3.jpg,https://paolagiacomelli.com.br/produto/vestido-sofia/?attribute_pa_cor=rosa&attribute_pa_tamanho=pp,"Vestido Mid","Paola Giacomelli",489.99BRL,in stock,10134_5615,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-sofia-1.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-sofia-2.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-sofia-3.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-sofia-4.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,293.99BRL,new,staging,,,,,,,"cor:LARANJA/ROSA:ROSA,tamanho:PP/P/M/G/GG:PP"
10134-L-GG_5621,"Vestido Sofia","Cor: LARANJA, Tamanho: GG",https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-sofia-1.jpg,https://paolagiacomelli.com.br/produto/vestido-sofia/?attribute_pa_cor=laranja&attribute_pa_tamanho=gg,"Vestido Mid","Paola Giacomelli",489.99BRL,in stock,10134_5615,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-sofia-2.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-sofia-3.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-sofia-4.jpg",2022-02-01T00:00+00:00/2022-03-13T23:59+00:00,293.99BRL,new,staging,,,,,,,"cor:LARANJA/ROSA:LARANJA,tamanho:PP/P/M/G/GG:GG"
10134-L-PP_5617,"Vestido Sofia","Cor: LARANJA, Tamanho: PP",https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-sofia-1.jpg,https://paolagiacomelli.com.br/produto/vestido-sofia/?attribute_pa_cor=laranja&attribute_pa_tamanho=pp,"Vestido Mid","Paola Giacomelli",489.99BRL,in stock,10134_5615,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-sofia-2.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-sofia-3.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-sofia-4.jpg",2022-02-01T00:00+00:00/2022-03-13T23:59+00:00,293.99BRL,new,staging,,,,,,,"cor:LARANJA/ROSA:LARANJA,tamanho:PP/P/M/G/GG:PP"
10140-P-GG_5602,"Casaqueto Camila","Cor: PRETO, Tamanho: GG",https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Casaqueto-Camila-4.jpg,https://paolagiacomelli.com.br/produto/casaqueto-camila/?attribute_pa_cor=preto&attribute_pa_tamanho=gg,"Blazer, Blazer Curto","Paola Giacomelli",359.99BRL,in stock,10140_5587,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Casaqueto-Camila-1.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Casaqueto-Camila-2.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Casaqueto-Camila-3.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Casaqueto-Camila-4.jpg",2022-02-01T00:00+00:00/2022-03-13T23:59+00:00,215.99BRL,new,published,,,,,,,"cor:PRETO/VERDE:PRETO,tamanho:PP/M/P/GG/G:GG"
10140-P-M_5600,"Casaqueto Camila","Cor: PRETO, Tamanho: M",https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Casaqueto-Camila-4.jpg,https://paolagiacomelli.com.br/produto/casaqueto-camila/?attribute_pa_cor=preto&attribute_pa_tamanho=m,"Blazer, Blazer Curto","Paola Giacomelli",359.99BRL,in stock,10140_5587,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Casaqueto-Camila-1.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Casaqueto-Camila-2.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Casaqueto-Camila-3.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Casaqueto-Camila-4.jpg",2022-02-01T00:00+00:00/2022-03-13T23:59+00:00,215.99BRL,new,published,,,,,,,"cor:PRETO/VERDE:PRETO,tamanho:PP/M/P/GG/G:M"
10140-P-P_5599,"Casaqueto Camila","Cor: PRETO, Tamanho: P",https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Casaqueto-Camila-4.jpg,https://paolagiacomelli.com.br/produto/casaqueto-camila/?attribute_pa_cor=preto&attribute_pa_tamanho=p,"Blazer, Blazer Curto","Paola Giacomelli",359.99BRL,in stock,10140_5587,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Casaqueto-Camila-1.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Casaqueto-Camila-2.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Casaqueto-Camila-3.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Casaqueto-Camila-4.jpg",2022-02-01T00:00+00:00/2022-03-13T23:59+00:00,215.99BRL,new,published,,,,,,,"cor:PRETO/VERDE:PRETO,tamanho:PP/M/P/GG/G:P"
10140-P-PP_5598,"Casaqueto Camila","Cor: PRETO, Tamanho: PP",https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Casaqueto-Camila-4.jpg,https://paolagiacomelli.com.br/produto/casaqueto-camila/?attribute_pa_cor=preto&attribute_pa_tamanho=pp,"Blazer, Blazer Curto","Paola Giacomelli",359.99BRL,in stock,10140_5587,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Casaqueto-Camila-1.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Casaqueto-Camila-2.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Casaqueto-Camila-3.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Casaqueto-Camila-4.jpg",2022-02-01T00:00+00:00/2022-03-13T23:59+00:00,215.99BRL,new,published,,,,,,,"cor:PRETO/VERDE:PRETO,tamanho:PP/M/P/GG/G:PP"
10125-V-M_5585,"Calça Casual","Cor: VERDE, Tamanho: M",https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Calca-casual-4.jpg,https://paolagiacomelli.com.br/produto/calca-casual/?attribute_pa_cor=verde&attribute_pa_tamanho=m,"Calça, Calça Slim","Paola Giacomelli",359.99BRL,in stock,10125_5564,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Calca-casual-1.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Calca-casual-2.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Calca-casual-3.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Calca-casual-4.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,215.99BRL,new,published,,,,,,,"cor:LILAS/PRETO/VERDE:VERDE,tamanho:M/P/G/GG/PP:M"
10125-P-G_5582,"Calça Casual","Cor: PRETO, Tamanho: G",https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Calca-casual-2.jpg,https://paolagiacomelli.com.br/produto/calca-casual/?attribute_pa_cor=preto&attribute_pa_tamanho=g,"Calça, Calça Slim","Paola Giacomelli",359.99BRL,in stock,10125_5564,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Calca-casual-1.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Calca-casual-2.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Calca-casual-3.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Calca-casual-4.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,215.99BRL,new,published,,,,,,,"cor:LILAS/PRETO/VERDE:PRETO,tamanho:M/P/G/GG/PP:G"
10125-P-P_5580,"Calça Casual","Cor: PRETO, Tamanho: P",https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Calca-casual-2.jpg,https://paolagiacomelli.com.br/produto/calca-casual/?attribute_pa_cor=preto&attribute_pa_tamanho=p,"Calça, Calça Slim","Paola Giacomelli",359.99BRL,in stock,10125_5564,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Calca-casual-1.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Calca-casual-2.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Calca-casual-3.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Calca-casual-4.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,215.99BRL,new,published,,,,,,,"cor:LILAS/PRETO/VERDE:PRETO,tamanho:M/P/G/GG/PP:P"
10125-L-G_5578,"Calça Casual","Cor: LILAS, Tamanho: G",https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Calca-casual-1.jpg,https://paolagiacomelli.com.br/produto/calca-casual/?attribute_pa_cor=lilas&attribute_pa_tamanho=g,"Calça, Calça Slim","Paola Giacomelli",359.99BRL,in stock,10125_5564,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Calca-casual-2.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Calca-casual-3.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Calca-casual-4.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,215.99BRL,new,published,,,,,,,"cor:LILAS/PRETO/VERDE:LILAS,tamanho:M/P/G/GG/PP:G"
10127-V-G_5563,"Blazer Casual","Cor: VERDE, Tamanho: G",https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Blazer-casual-1.jpg,https://paolagiacomelli.com.br/produto/blazer-casual/?attribute_pa_cor=verde&attribute_pa_tamanho=g,"Blazer, Blazer Manga Longa","Paola Giacomelli",489.99BRL,in stock,10127_5544,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Blazer-casual-2.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Blazer-casual-3.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Blazer-casual-4.jpg",2022-02-01T00:00+00:00/2022-03-13T23:59+00:00,293.99BRL,new,published,,,,,,,"cor:PRETO/VERDE:VERDE,tamanho:M/P/PP/G/GG:G"
