# ref_application_id 451257172939091
ID	quantity_to_sell_on_facebook	description	condition	mpn	title	availability	price	link	image_link	brand	shipping_length	shipping_height	shipping_width	item_group_id	google_product_category	product_type	shipping_weight	sale_price	sale_price_effective_date
10138-R-M	1	"Saia longa com recortes franzidos e fechamento frontal com botões. Possui cintura alta e shape solto. Sinta-se inspirada e com conforto de sobra.
"	new	5287	"Saia Ana Laura"	"in stock"	"419.99 BRL"	https://paolagiacomelli.com.br/produto/saia-ana-laura/?attribute_pa_cor=rosa&attribute_pa_tamanho=m	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Saia-Ana-Laura-1.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5269	"Apparel & Accessories > Clothing > Dresses"	"Saia > Saia Longa"	"644 g"	"251.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10138-R-G	1	"Saia longa com recortes franzidos e fechamento frontal com botões. Possui cintura alta e shape solto. Sinta-se inspirada e com conforto de sobra.
"	new	5288	"Saia Ana Laura"	"in stock"	"419.99 BRL"	https://paolagiacomelli.com.br/produto/saia-ana-laura/?attribute_pa_cor=rosa&attribute_pa_tamanho=g	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Saia-Ana-Laura-1.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5269	"Apparel & Accessories > Clothing > Dresses"	"Saia > Saia Longa"	"644 g"	"251.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10138-R-GG		"Saia longa com recortes franzidos e fechamento frontal com botões. Possui cintura alta e shape solto. Sinta-se inspirada e com conforto de sobra.
"	new	5289	"Saia Ana Laura"	"out of stock"	"419.99 BRL"	https://paolagiacomelli.com.br/produto/saia-ana-laura/?attribute_pa_cor=rosa&attribute_pa_tamanho=gg	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Saia-Ana-Laura-1.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5269	"Apparel & Accessories > Clothing > Dresses"	"Saia > Saia Longa"	"644 g"	"251.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10161-RS-PP		"Saia longa com cós drapeado e camadas de babado alongado. Possui modelagem ampla e cintura alta. Sinta-se inspirada e com conforto de sobra.
"	new	52936	"Saia Barbara"	"out of stock"	"459.99 BRL"	https://paolagiacomelli.com.br/produto/saia-barbara/?attribute_pa_cor=rosa&attribute_pa_tamanho=pp	https://paolagiacomelli.com.br/wp-content/uploads/2021/11/SaiaBarbara_02_1000x1503.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13156	"Apparel & Accessories > Clothing > Dresses"	"Saia Longa"	"643 g"	"321.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10161-RS-G		"Saia longa com cós drapeado e camadas de babado alongado. Possui modelagem ampla e cintura alta. Sinta-se inspirada e com conforto de sobra.
"	new	52937	"Saia Barbara"	"out of stock"	"459.99 BRL"	https://paolagiacomelli.com.br/produto/saia-barbara/?attribute_pa_cor=rosa&attribute_pa_tamanho=g	https://paolagiacomelli.com.br/wp-content/uploads/2021/11/SaiaBarbara_02_1000x1503.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13156	"Apparel & Accessories > Clothing > Dresses"	"Saia Longa"	"643 g"	"321.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10132-R-PP	1	"Vestido Antonella chemise longo, solto e confortável. Tem fechamento frontal, elástico na cintura, botões e forro na parte da saia. Possui manga longa e ombros caídos com detalhe de costuras franzidas na pala e manga com elástico. O detalhe de amarração na cintura, marca a silhueta, trazendo a peça um ar mais feminino e jovial.
"	new	52972	"Vestido Antonella New"	"in stock"	"589.99 BRL"	https://paolagiacomelli.com.br/produto/vestido-antonella-new/?attribute_pa_cor=rosa&attribute_pa_tamanho=pp	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Vestido-Antonela-New-2.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5716	"Apparel & Accessories > Clothing > Dresses"	"Vestido > Vestido Longo"	"645 g"	"353.99 BRL"	
10142-P-PP		"Saia longa com recortes intercalando de dois tecidos, crepe leve e outro acetinado. Toda forrada com o tecido acetinado e fechamento traseiro com zíper invisível. Modelagem ampla e cintura alta com muita exclusividade para a peça.
"	new	5311	"Saia Livia"	"out of stock"	"459.99 BRL"	https://paolagiacomelli.com.br/produto/saia-livia/?attribute_pa_cor=preto&attribute_pa_tamanho=pp	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Saia-Livia-4.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5290	"Apparel & Accessories > Clothing > Dresses"	"Saia > Saia Longa"	"485 g"	"275.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10142-P-P	1	"Saia longa com recortes intercalando de dois tecidos, crepe leve e outro acetinado. Toda forrada com o tecido acetinado e fechamento traseiro com zíper invisível. Modelagem ampla e cintura alta com muita exclusividade para a peça.
"	new	5312	"Saia Livia"	"in stock"	"459.99 BRL"	https://paolagiacomelli.com.br/produto/saia-livia/?attribute_pa_cor=preto&attribute_pa_tamanho=p	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Saia-Livia-4.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5290	"Apparel & Accessories > Clothing > Dresses"	"Saia > Saia Longa"	"485 g"	"275.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10142-P-M	1	"Saia longa com recortes intercalando de dois tecidos, crepe leve e outro acetinado. Toda forrada com o tecido acetinado e fechamento traseiro com zíper invisível. Modelagem ampla e cintura alta com muita exclusividade para a peça.
"	new	5313	"Saia Livia"	"in stock"	"459.99 BRL"	https://paolagiacomelli.com.br/produto/saia-livia/?attribute_pa_cor=preto&attribute_pa_tamanho=m	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Saia-Livia-4.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5290	"Apparel & Accessories > Clothing > Dresses"	"Saia > Saia Longa"	"485 g"	"275.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10142-P-G		"Saia longa com recortes intercalando de dois tecidos, crepe leve e outro acetinado. Toda forrada com o tecido acetinado e fechamento traseiro com zíper invisível. Modelagem ampla e cintura alta com muita exclusividade para a peça.
"	new	5314	"Saia Livia"	"out of stock"	"459.99 BRL"	https://paolagiacomelli.com.br/produto/saia-livia/?attribute_pa_cor=preto&attribute_pa_tamanho=g	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Saia-Livia-4.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5290	"Apparel & Accessories > Clothing > Dresses"	"Saia > Saia Longa"	"485 g"	"275.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10142-P-GG		"Saia longa com recortes intercalando de dois tecidos, crepe leve e outro acetinado. Toda forrada com o tecido acetinado e fechamento traseiro com zíper invisível. Modelagem ampla e cintura alta com muita exclusividade para a peça.
"	new	5315	"Saia Livia"	"out of stock"	"459.99 BRL"	https://paolagiacomelli.com.br/produto/saia-livia/?attribute_pa_cor=preto&attribute_pa_tamanho=gg	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Saia-Livia-4.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5290	"Apparel & Accessories > Clothing > Dresses"	"Saia > Saia Longa"	"485 g"	"275.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10142-R-PP	1	"Saia longa com recortes intercalando de dois tecidos, crepe leve e outro acetinado. Toda forrada com o tecido acetinado e fechamento traseiro com zíper invisível. Modelagem ampla e cintura alta com muita exclusividade para a peça.
"	new	5316	"Saia Livia"	"in stock"	"459.99 BRL"	https://paolagiacomelli.com.br/produto/saia-livia/?attribute_pa_cor=rosa&attribute_pa_tamanho=pp	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Saia-livia-1.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5290	"Apparel & Accessories > Clothing > Dresses"	"Saia > Saia Longa"	"485 g"	"275.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10142-R-P	1	"Saia longa com recortes intercalando de dois tecidos, crepe leve e outro acetinado. Toda forrada com o tecido acetinado e fechamento traseiro com zíper invisível. Modelagem ampla e cintura alta com muita exclusividade para a peça.
"	new	5317	"Saia Livia"	"in stock"	"459.99 BRL"	https://paolagiacomelli.com.br/produto/saia-livia/?attribute_pa_cor=rosa&attribute_pa_tamanho=p	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Saia-livia-1.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5290	"Apparel & Accessories > Clothing > Dresses"	"Saia > Saia Longa"	"485 g"	"275.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10142-R-M	1	"Saia longa com recortes intercalando de dois tecidos, crepe leve e outro acetinado. Toda forrada com o tecido acetinado e fechamento traseiro com zíper invisível. Modelagem ampla e cintura alta com muita exclusividade para a peça.
"	new	5318	"Saia Livia"	"in stock"	"459.99 BRL"	https://paolagiacomelli.com.br/produto/saia-livia/?attribute_pa_cor=rosa&attribute_pa_tamanho=m	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Saia-livia-1.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5290	"Apparel & Accessories > Clothing > Dresses"	"Saia > Saia Longa"	"485 g"	"275.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10142-R-G	1	"Saia longa com recortes intercalando de dois tecidos, crepe leve e outro acetinado. Toda forrada com o tecido acetinado e fechamento traseiro com zíper invisível. Modelagem ampla e cintura alta com muita exclusividade para a peça.
"	new	5319	"Saia Livia"	"in stock"	"459.99 BRL"	https://paolagiacomelli.com.br/produto/saia-livia/?attribute_pa_cor=rosa&attribute_pa_tamanho=g	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Saia-livia-1.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5290	"Apparel & Accessories > Clothing > Dresses"	"Saia > Saia Longa"	"485 g"	"275.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10142-R-GG		"Saia longa com recortes intercalando de dois tecidos, crepe leve e outro acetinado. Toda forrada com o tecido acetinado e fechamento traseiro com zíper invisível. Modelagem ampla e cintura alta com muita exclusividade para a peça.
"	new	5320	"Saia Livia"	"out of stock"	"459.99 BRL"	https://paolagiacomelli.com.br/produto/saia-livia/?attribute_pa_cor=rosa&attribute_pa_tamanho=gg	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Saia-livia-1.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5290	"Apparel & Accessories > Clothing > Dresses"	"Saia > Saia Longa"	"485 g"	"275.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
0115-L-PP	1	"Top curto de alcinha fina com regulador de metal dourado, detalhe do decote em V, fechamento traseiro com ziper de nylon destacável. Fresquinho e confortável.
"	new	5332	"Top Ana Laura"	"in stock"	"169.99 BRL"	https://paolagiacomelli.com.br/produto/top-ana-laura/?attribute_pa_cor=laranja&attribute_pa_tamanho=pp	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Top-ana-Laura-1-.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5321	"Apparel & Accessories > Clothing > Dresses"	"Top > Top de Alcinha"	"195 g"	"101.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
0115-L-P	1	"Top curto de alcinha fina com regulador de metal dourado, detalhe do decote em V, fechamento traseiro com ziper de nylon destacável. Fresquinho e confortável.
"	new	5333	"Top Ana Laura"	"in stock"	"169.99 BRL"	https://paolagiacomelli.com.br/produto/top-ana-laura/?attribute_pa_cor=laranja&attribute_pa_tamanho=p	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Top-ana-Laura-1-.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5321	"Apparel & Accessories > Clothing > Dresses"	"Top > Top de Alcinha"	"195 g"	"101.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
0115-L-M		"Top curto de alcinha fina com regulador de metal dourado, detalhe do decote em V, fechamento traseiro com ziper de nylon destacável. Fresquinho e confortável.
"	new	5334	"Top Ana Laura"	"out of stock"	"169.99 BRL"	https://paolagiacomelli.com.br/produto/top-ana-laura/?attribute_pa_cor=laranja&attribute_pa_tamanho=m	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Top-ana-Laura-1-.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5321	"Apparel & Accessories > Clothing > Dresses"	"Top > Top de Alcinha"	"195 g"	"101.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
0115-L-G		"Top curto de alcinha fina com regulador de metal dourado, detalhe do decote em V, fechamento traseiro com ziper de nylon destacável. Fresquinho e confortável.
"	new	5335	"Top Ana Laura"	"out of stock"	"169.99 BRL"	https://paolagiacomelli.com.br/produto/top-ana-laura/?attribute_pa_cor=laranja&attribute_pa_tamanho=g	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Top-ana-Laura-1-.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5321	"Apparel & Accessories > Clothing > Dresses"	"Top > Top de Alcinha"	"195 g"	"101.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
0115-L-GG	1	"Top curto de alcinha fina com regulador de metal dourado, detalhe do decote em V, fechamento traseiro com ziper de nylon destacável. Fresquinho e confortável.
"	new	5336	"Top Ana Laura"	"in stock"	"169.99 BRL"	https://paolagiacomelli.com.br/produto/top-ana-laura/?attribute_pa_cor=laranja&attribute_pa_tamanho=gg	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Top-ana-Laura-1-.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5321	"Apparel & Accessories > Clothing > Dresses"	"Top > Top de Alcinha"	"195 g"	"101.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
0115-R-PP		"Top curto de alcinha fina com regulador de metal dourado, detalhe do decote em V, fechamento traseiro com ziper de nylon destacável. Fresquinho e confortável.
"	new	5337	"Top Ana Laura"	"out of stock"	"169.99 BRL"	https://paolagiacomelli.com.br/produto/top-ana-laura/?attribute_pa_cor=rosa&attribute_pa_tamanho=pp	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Top-Ana-Laura-3.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5321	"Apparel & Accessories > Clothing > Dresses"	"Top > Top de Alcinha"	"195 g"	"101.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
0115-R-P		"Top curto de alcinha fina com regulador de metal dourado, detalhe do decote em V, fechamento traseiro com ziper de nylon destacável. Fresquinho e confortável.
"	new	5338	"Top Ana Laura"	"out of stock"	"169.99 BRL"	https://paolagiacomelli.com.br/produto/top-ana-laura/?attribute_pa_cor=rosa&attribute_pa_tamanho=p	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Top-Ana-Laura-3.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5321	"Apparel & Accessories > Clothing > Dresses"	"Top > Top de Alcinha"	"195 g"	"101.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
0115-R-M		"Top curto de alcinha fina com regulador de metal dourado, detalhe do decote em V, fechamento traseiro com ziper de nylon destacável. Fresquinho e confortável.
"	new	5339	"Top Ana Laura"	"out of stock"	"169.99 BRL"	https://paolagiacomelli.com.br/produto/top-ana-laura/?attribute_pa_cor=rosa&attribute_pa_tamanho=m	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Top-Ana-Laura-3.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5321	"Apparel & Accessories > Clothing > Dresses"	"Top > Top de Alcinha"	"195 g"	"101.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
0115-R-G	1	"Top curto de alcinha fina com regulador de metal dourado, detalhe do decote em V, fechamento traseiro com ziper de nylon destacável. Fresquinho e confortável.
"	new	5340	"Top Ana Laura"	"in stock"	"169.99 BRL"	https://paolagiacomelli.com.br/produto/top-ana-laura/?attribute_pa_cor=rosa&attribute_pa_tamanho=g	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Top-Ana-Laura-3.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5321	"Apparel & Accessories > Clothing > Dresses"	"Top > Top de Alcinha"	"195 g"	"101.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
0115-R-GG	1	"Top curto de alcinha fina com regulador de metal dourado, detalhe do decote em V, fechamento traseiro com ziper de nylon destacável. Fresquinho e confortável.
"	new	5341	"Top Ana Laura"	"in stock"	"169.99 BRL"	https://paolagiacomelli.com.br/produto/top-ana-laura/?attribute_pa_cor=rosa&attribute_pa_tamanho=gg	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Top-Ana-Laura-3.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5321	"Apparel & Accessories > Clothing > Dresses"	"Top > Top de Alcinha"	"195 g"	"101.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10131-AM-PP		"Vestido Natalia midi de manga bufante é ideal para você ficar linda no estilo elegante. Possui acabamento da manga com elástico e fechamento trazeiro com zíper invisível. Detalhe em renda aplicada na manga e na barra e corpo forrado com o próprio tecido até a coxa. O vestido traz uma modelagem mais justinha na cintura e vai descendo mais larguinho, criando mais volume na parte inferior. Invista!
"	new	5395	"Vestido Natalia Mid"	"out of stock"	"589.99 BRL"	https://paolagiacomelli.com.br/produto/vestido-natalia-mid/?attribute_pa_cor=azul-marinho&attribute_pa_tamanho=pp	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Natalia-Mid-4.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5384	"Apparel & Accessories > Clothing > Dresses"	"Mid > Vestido"	"530 g"	"353.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10131-AM-P	1	"Vestido Natalia midi de manga bufante é ideal para você ficar linda no estilo elegante. Possui acabamento da manga com elástico e fechamento trazeiro com zíper invisível. Detalhe em renda aplicada na manga e na barra e corpo forrado com o próprio tecido até a coxa. O vestido traz uma modelagem mais justinha na cintura e vai descendo mais larguinho, criando mais volume na parte inferior. Invista!
"	new	5396	"Vestido Natalia Mid"	"in stock"	"589.99 BRL"	https://paolagiacomelli.com.br/produto/vestido-natalia-mid/?attribute_pa_cor=azul-marinho&attribute_pa_tamanho=p	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Natalia-Mid-4.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5384	"Apparel & Accessories > Clothing > Dresses"	"Mid > Vestido"	"530 g"	"353.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10131-AM-M		"Vestido Natalia midi de manga bufante é ideal para você ficar linda no estilo elegante. Possui acabamento da manga com elástico e fechamento trazeiro com zíper invisível. Detalhe em renda aplicada na manga e na barra e corpo forrado com o próprio tecido até a coxa. O vestido traz uma modelagem mais justinha na cintura e vai descendo mais larguinho, criando mais volume na parte inferior. Invista!
"	new	5397	"Vestido Natalia Mid"	"out of stock"	"589.99 BRL"	https://paolagiacomelli.com.br/produto/vestido-natalia-mid/?attribute_pa_cor=azul-marinho&attribute_pa_tamanho=m	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Natalia-Mid-4.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5384	"Apparel & Accessories > Clothing > Dresses"	"Mid > Vestido"	"530 g"	"353.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10131-AM-G		"Vestido Natalia midi de manga bufante é ideal para você ficar linda no estilo elegante. Possui acabamento da manga com elástico e fechamento trazeiro com zíper invisível. Detalhe em renda aplicada na manga e na barra e corpo forrado com o próprio tecido até a coxa. O vestido traz uma modelagem mais justinha na cintura e vai descendo mais larguinho, criando mais volume na parte inferior. Invista!
"	new	5398	"Vestido Natalia Mid"	"out of stock"	"589.99 BRL"	https://paolagiacomelli.com.br/produto/vestido-natalia-mid/?attribute_pa_cor=azul-marinho&attribute_pa_tamanho=g	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Natalia-Mid-4.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5384	"Apparel & Accessories > Clothing > Dresses"	"Mid > Vestido"	"530 g"	"353.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10131-AM-GG		"Vestido Natalia midi de manga bufante é ideal para você ficar linda no estilo elegante. Possui acabamento da manga com elástico e fechamento trazeiro com zíper invisível. Detalhe em renda aplicada na manga e na barra e corpo forrado com o próprio tecido até a coxa. O vestido traz uma modelagem mais justinha na cintura e vai descendo mais larguinho, criando mais volume na parte inferior. Invista!
"	new	5399	"Vestido Natalia Mid"	"out of stock"	"589.99 BRL"	https://paolagiacomelli.com.br/produto/vestido-natalia-mid/?attribute_pa_cor=azul-marinho&attribute_pa_tamanho=gg	https://paolagiacomelli.com.br/wp-content/uploads/2021/09/Natalia-Mid-4.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	5384	"Apparel & Accessories > Clothing > Dresses"	"Mid > Vestido"	"530 g"	"353.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
